Vectors,Accent
"[-329.3952       84.29289     -11.202069     13.933164     -7.893569
  -11.667396    -30.437832     -7.7461586   -24.751509    -13.52418
  -14.484045    -16.685608    -13.661493     -6.147727    -16.457346
   -7.207667    -10.719757     -6.5838513   -13.337885     -1.1617284
   -7.754192     -1.9653972    -5.688377     -2.9495108    -4.5725937
    0.62811375   -0.41110364    0.9214159    -0.6434862     2.5421882
    3.131477      0.40859482    3.1990862     2.0600867     5.3399944
    4.896358      2.9032958     3.2811718     2.4979472    -0.99078107]",mandarin
"[-3.2924133e+02  9.5914391e+01 -4.7069454e+00  1.6109232e+01
 -9.6786900e+00 -6.6279063e+00 -2.1922707e+01 -1.8706821e+01
 -2.3382481e+01 -1.0991236e+01 -1.2794700e+01 -1.2542988e+01
 -8.9697485e+00  9.6206881e-02 -7.2802491e+00 -9.5464563e+00
 -8.1786299e+00 -7.9725752e+00 -7.8752623e+00 -4.4586244e+00
 -6.5072999e+00 -8.3761148e+00 -6.4220333e+00 -4.7648792e+00
 -4.6281343e+00  2.8167120e-01 -4.8243961e+00 -5.6462450e+00
 -3.8018339e+00 -1.9141755e+00 -3.4679339e+00 -3.2222266e+00
  3.4973183e-01  1.4160148e+00  1.3712040e+00  3.7101908e+00
  5.1234555e+00  4.6502562e+00  5.3922000e+00  4.1464119e+00]",mandarin
"[-3.2415073e+02  1.0346501e+02 -2.1102680e+01  3.5846336e+01
 -2.4257007e+00 -1.0405795e+01 -8.9557304e+00 -7.5884104e+00
 -6.8269081e+00 -4.8132906e+00 -4.2959456e+00  1.5991008e+00
 -4.4006410e+00  7.5825238e+00 -2.1908102e+00 -5.4688749e+00
  6.1536083e+00 -3.1568992e-01  1.4457297e-01  4.9480042e+00
 -3.0963650e-01  1.0885987e+00  9.1124296e-01  1.4721549e+00
  4.1197634e+00  4.2321677e+00  3.7158751e+00  5.8171768e+00
  5.5404716e+00  5.6485982e+00  4.5946913e+00  2.5005496e+00
 -1.1250776e+00 -1.6237326e+00  6.9778919e-01  2.0069895e+00
  2.4664617e+00  1.3922104e+00  4.5574042e-01 -1.6794938e+00]",mandarin
"[-295.5626       82.03177      -3.5539613    25.764055    -11.591932
    9.069302    -13.908971      6.1999025   -12.3488655    -0.6730253
   -4.064769      1.9174291   -12.515897      4.0113716    -2.5525274
   -2.3338485     7.5408883    -3.846762     -5.953633      4.0660295
   -5.8886013    -1.9849778    -1.7284395    -2.1737964    -4.7368684
    2.7414138    -6.7218313     1.6254238    -0.77325475    0.8613722
    3.3167276     6.752532      5.1665716     7.537041      6.9813137
    3.3155818     0.6379093     3.1541789    -2.5179186     1.3852929 ]",mandarin
"[-2.24209366e+02  1.18454185e+02 -1.60102558e+01  3.55753860e+01
 -1.39216576e+01  9.89076042e+00 -2.18058338e+01 -5.47574186e+00
 -4.32406807e+00 -9.83864403e+00 -1.18894234e+01  3.28270030e+00
  1.49795249e-01 -9.98783588e+00  4.53990984e+00 -9.50079632e+00
 -2.09143925e+00 -3.71859121e+00 -3.44752979e+00 -4.34678555e+00
 -3.16644216e+00 -1.31001556e+00 -4.93050098e+00 -3.65984988e+00
 -6.31491137e+00 -2.42460012e-01 -5.90004444e-01 -4.13414621e+00
 -2.76087713e+00 -3.00529337e+00 -3.62167215e+00 -1.07955170e+00
 -2.29996610e+00 -3.74868631e+00 -2.98069787e+00 -1.17689157e+00
 -3.14326262e+00 -2.93994379e+00 -2.42944884e+00 -2.30246639e+00]",mandarin
"[-3.1786490e+02  7.3238373e+01 -6.2947412e+00  3.5302437e+01
 -1.9360037e+01 -1.5542368e+01 -5.1232729e+00 -2.2441902e+00
 -1.7999783e+01  5.1050916e+00 -6.8785753e+00  4.9577937e-01
 -6.4941587e+00  7.1563315e+00 -3.6927958e+00 -4.1542590e-01
 -2.2213994e-01 -6.2763137e-01 -3.1370485e+00  2.0806315e+00
 -5.7519388e+00 -2.4236326e+00 -5.3577971e+00 -4.9404937e-01
  3.1724994e+00  3.2647998e+00  5.5396333e+00  6.2511973e+00
  1.2623460e+01  8.9186668e+00  4.1593828e+00  3.2210021e+00
  3.8797314e+00  3.3847365e+00  3.2804992e+00  2.6900387e+00
  2.1942909e+00  3.0328760e-01  2.8415380e+00  2.8138814e+00]",mandarin
"[-3.2499332e+02  1.2396319e+02 -1.3077669e+01  1.0796517e+01
 -4.3682356e+00 -2.2944512e+00 -6.9994960e+00 -1.0693520e+01
 -1.9518275e+00  1.1221571e+00 -5.5779285e+00 -3.0935767e+00
  1.0361869e+00  3.1770852e+00 -6.4731922e+00 -4.7534066e-01
 -6.7249699e+00  2.2438049e+00 -1.4511503e+00 -1.9294500e-02
 -1.7693156e-01 -1.6689323e+00  7.4769276e-01  6.5262586e-01
  3.8913953e+00  4.9788461e+00  2.3140922e+00  5.9595628e+00
  8.0862846e+00  7.9705243e+00  8.1180782e+00  5.7466931e+00
  4.6748009e+00  4.5251226e+00  3.1203575e+00  2.0713553e+00
  1.9118745e+00  5.4661942e-01  2.0254729e+00 -7.2097057e-01]",mandarin
"[-3.5054477e+02  1.0895006e+02 -3.0416062e+00  2.7176027e+01
  3.0881467e+00  2.7293736e-01 -1.1664314e+01  5.8228106e+00
 -5.6754870e+00  4.7473345e+00 -6.3161504e-01  1.0554857e+00
 -6.8711954e-01  4.7907090e+00 -2.8516977e+00  1.1396736e+00
  4.1158798e-01  9.0901977e-01  3.1258786e+00  2.5222907e+00
  2.0151126e+00  5.0366459e+00  9.4104224e-01  2.3065774e+00
  2.0664301e+00  5.0074878e+00  5.0835500e+00  7.6633320e+00
  8.6325073e+00  2.5817926e+00  4.0429869e+00  3.2092178e+00
  1.9884968e+00  2.3559413e+00  3.7172525e+00  2.9918509e+00
  2.3839936e+00  1.6050916e+00  6.4478457e-02  1.4282323e-01]",mandarin
"[-3.6756915e+02  1.1370159e+02 -2.4237877e+01  4.0360256e+01
 -2.0519629e+01 -3.7512927e+00 -7.8481376e-01 -2.2642050e+00
 -6.1619105e+00 -1.6818088e+00  1.8520653e+00 -9.4690561e+00
  5.3793955e+00 -7.6723208e+00  2.8237684e+00 -1.3824180e-01
 -4.5194278e+00  5.2123351e+00 -4.6456199e+00 -9.9926966e-01
 -3.7534049e+00 -8.4629703e-01 -4.5367041e+00 -3.5199590e+00
 -1.6774492e+00 -3.5215662e+00  2.4848673e+00 -4.2365603e+00
  8.1889123e-01 -5.7042927e-02 -2.4400001e+00 -1.8812940e+00
 -6.3160472e+00 -1.2635875e+00 -7.8658390e-01 -1.5695672e+00
 -3.5988088e+00 -2.4828682e+00 -4.0065220e-01  4.1853058e-01]",mandarin
"[-3.9891141e+02  9.4120338e+01 -1.1402863e+01  2.0446280e+01
 -9.6552792e+00 -2.1100210e+01 -8.1884832e+00 -1.2076155e+01
 -2.4325981e+01 -7.4369593e+00 -1.1083319e+01 -9.0804834e+00
 -3.4328141e+00 -2.2090945e+00 -1.4869995e+01 -9.8119345e+00
 -1.0483343e+01 -7.6780047e+00 -1.9528806e+00 -1.0458337e+01
 -6.4400034e+00 -4.8791537e+00 -5.2486415e+00 -3.2263250e+00
 -4.8216996e+00  1.4256560e+00  3.4574347e+00  1.2059411e-01
 -5.6949466e-01  1.2716098e+00  1.5693940e+00  2.6124971e+00
 -3.1868012e+00 -3.8572485e+00 -1.7572536e+00 -2.6873069e+00
  5.7859629e-02 -1.7027307e+00 -2.9485617e+00 -3.6101742e+00]",mandarin
"[-3.21630737e+02  1.13173637e+02 -2.78618604e-01  1.48469925e+01
 -6.43913895e-02 -1.30912170e+01 -1.70986900e+01 -6.35221481e+00
 -2.86285286e+01 -8.86387062e+00 -1.40805311e+01 -6.11850166e+00
 -1.09049654e+01 -1.02370253e+01 -1.08922853e+01 -1.04120722e+01
 -1.21541252e+01 -7.54582644e+00 -5.30132723e+00 -5.09329033e+00
 -7.51478148e+00 -3.41589856e+00 -8.91018009e+00 -4.64361477e+00
 -7.01139832e+00 -3.53227401e+00 -3.77944493e+00 -3.57876945e+00
 -4.08404207e+00 -3.89630914e-01 -2.22008610e+00 -3.15663934e+00
  2.24207091e+00 -2.94862360e-01  2.34836721e+00  1.97474718e+00
  2.63636017e+00  4.61918068e+00  4.15253496e+00  2.15540195e+00]",mandarin
"[-3.06073639e+02  8.74565964e+01 -3.98619537e+01  7.27286577e+00
 -1.37480211e+01 -1.87855415e+01 -1.91311531e+01 -1.87421818e+01
 -1.98502369e+01 -7.17133856e+00 -1.24556589e+01 -1.35946951e+01
 -1.45047712e+01 -7.63489246e-01 -1.46994934e+01 -7.50149775e+00
 -5.95212603e+00 -1.24650736e+01 -6.96699095e+00 -5.23425865e+00
 -6.34785700e+00 -1.28964400e+00 -2.53469825e+00 -3.94541293e-01
  3.13252425e+00  5.79524612e+00  4.63607502e+00  3.82085633e+00
  3.95639729e+00  2.02215242e+00  6.26331389e-01 -2.09484234e-01
 -8.78871202e-01  1.31150389e+00 -7.40434051e-01  1.23997080e+00
  1.81296706e+00 -2.57598370e-01 -1.04761824e-01 -7.93478608e-01]",mandarin
"[-3.7677402e+02  1.3787791e+02 -1.4789231e+01  1.5732373e+01
  4.3979259e+00 -8.8648043e+00  3.4604480e+00  1.5085162e+00
 -1.9638058e+01  1.1163431e+00 -7.6384172e+00 -5.5661440e+00
 -4.3137574e+00  4.6665490e-01 -8.3399683e-02 -1.9457119e+00
 -6.5362167e+00  1.3870095e+00 -4.4917175e-01 -2.2031404e-01
  1.3099297e-02  4.0052938e+00 -5.7774258e-01  2.4875450e+00
 -1.0066420e-01  1.3561959e+00  3.4331205e+00  1.1475375e+00
  1.1321255e+00  2.0697441e+00  1.0562631e+00 -2.0246863e-01
  7.1533394e-01 -8.3277214e-01  6.8284947e-01 -1.0231599e+00
  1.4091572e+00  3.5379753e-01 -3.6775434e-01 -7.3251867e-01]",mandarin
"[-328.27737     102.1334       -9.571245     16.478683    -19.95665
   -5.4596825   -15.785114     -5.2824235   -17.326157    -12.65054
  -16.48679      -5.1633973   -16.915821    -10.3532295    -8.009436
   -5.081505     -7.3140426    -4.6866493   -10.17805      -2.7964668
   -4.864723      1.934957     -7.451798     -2.5486887    -3.3565435
   -5.483257     -6.0347915    -4.1160684    -6.138461     -1.6911209
   -2.962061     -3.0867023    -0.36323312   -2.22779      -2.0841784
   -0.9665548     0.96160275   -1.3311285    -1.9035316    -2.905201  ]",mandarin
"[-267.89352     75.84304    -22.50481     29.504135   -16.930328
    3.8446984    1.1315988    1.3188647    3.2816885   -8.123303
  -10.140096     7.9487543   -4.1857405    6.4644127  -13.130629
    4.3592505    2.6351237    1.1011491   -8.729455     6.003541
   -9.814059   -11.040014    -5.57753     -0.5062897   -8.1255865
    6.372074    -0.8107114   -2.4926069    1.8436801    1.7103572
   -4.040539     1.4253753   -5.6666117    3.4302554   -2.2639117
   -3.4310966    3.6865742   -0.7789331    0.5269418   -2.527827 ]",mandarin
"[-3.6285330e+02  7.4240265e+01 -2.3902758e+01  3.8334824e+01
 -1.9619230e+01 -1.0667398e+00 -2.6032639e+01 -1.1194465e+01
  3.2669201e+00 -1.7701065e+01 -9.7404461e+00 -2.4405875e+00
  5.3845983e+00 -5.8135023e+00  1.4849129e+00 -9.7452087e+00
 -9.0792532e+00  2.9905343e+00 -6.5050459e+00 -3.7795532e+00
 -7.6392493e+00 -8.0813246e+00 -7.0857110e+00 -2.2528009e+00
 -3.4992423e+00 -6.1205616e+00 -3.0166004e+00 -4.8995376e+00
  7.2052285e-02 -1.6574376e+00 -9.7290492e-01 -2.0756433e+00
 -4.0838599e+00 -4.4270277e-01 -3.6191883e+00 -2.2745206e+00
 -2.2102301e+00 -4.3954868e+00 -4.3439922e+00 -3.4400094e+00]",mandarin
"[-2.15523178e+02  1.18220520e+02  2.58803482e+01  4.56446342e+01
  1.41071939e+01  1.44729366e+01 -1.78635654e+01  5.45964316e-02
  5.05289495e-01 -4.91769075e+00 -1.25547180e+01  1.45358715e+01
 -1.25581207e+01  2.11529899e+00 -2.86486912e+00 -4.08376789e+00
 -7.70247698e+00  8.64714682e-01 -1.00476131e+01  9.96417522e+00
 -1.60873432e+01  1.53866446e+00 -2.05490685e+00 -6.09256554e+00
 -1.45243907e+00 -9.22196507e-01  2.56710559e-01 -3.60435605e+00
  3.66964197e+00 -3.82101321e+00 -4.73610461e-01 -2.84412026e-01
 -3.16769028e+00 -2.05976725e+00 -2.04221058e+00 -3.03114176e+00
 -1.55297887e+00 -2.27571416e+00 -2.74352193e+00  1.78764939e-01]",mandarin
"[-2.85570526e+02  1.14839302e+02  2.44775810e+01  4.24095612e+01
  1.11511459e+01  9.87333775e+00 -1.89366379e+01  3.93509245e+00
  3.16901636e+00  9.79593694e-01 -7.62659073e+00  1.22275505e+01
 -1.21709538e+01  3.18257737e+00 -9.31446552e+00  4.12137175e+00
 -1.03073034e+01  1.27326858e+00 -3.19731498e+00  2.76986504e+00
 -6.47542143e+00  2.50210285e+00 -3.00583649e+00 -2.65389514e+00
  1.86278597e-01 -1.15717220e+00 -5.68804979e-01 -4.47470158e-01
  1.81580627e+00 -2.01062155e+00  2.90830255e+00 -1.48472798e+00
  2.25865340e+00  1.39434743e+00  4.48430061e+00  4.09183550e+00
  5.13553905e+00  5.92129087e+00  3.03759265e+00  2.91939616e+00]",mandarin
"[-3.2836560e+02  9.0399063e+01  9.7031727e+00  4.1044955e+00
 -1.7379169e+01 -5.5879593e+00 -2.0453478e+01 -6.6418843e+00
 -3.2298065e+01 -9.0336227e+00 -1.0660702e+01 -7.8697591e+00
 -1.4823632e+01 -2.5001605e+00 -1.1225130e+01 -1.3164445e+01
 -5.2433615e+00 -4.7916832e+00 -1.5328154e+01 -1.2208569e+00
 -8.0908585e+00 -5.5464931e+00 -8.7797260e+00 -1.8132197e+00
 -3.5067885e+00  3.4256199e-01  5.2851576e-01  4.8453922e+00
  7.9615016e+00  2.1601963e+00  4.5935106e+00  4.4842668e+00
  2.4106412e+00  2.9834404e+00  3.0856078e+00  4.4109162e-02
 -1.6499814e+00 -3.4441459e-01 -2.6593263e+00 -1.0969824e+00]",mandarin
"[-267.15787      68.35085      -9.189722     24.96354     -10.192008
  -10.973521    -32.914738    -12.156169    -19.136831    -18.293127
  -19.600208      3.269284    -19.976076      4.4897947   -14.607785
  -14.334865     -6.635718     -4.1671786   -17.636887     -2.2293184
  -15.000849     -4.45935      -5.4677634    -2.1422586   -11.234611
   -0.8041651    -8.618785     -3.7911193    -0.81068224   -3.7142844
   -1.4549701     0.840715      4.765045      6.1559367     5.481486
    3.445711      4.3564835     1.1647233     2.1496627    -0.45493612]",mandarin
"[-3.2297375e+02  9.0295395e+01  1.5512833e+01  4.0893394e+01
  7.1181002e+00  7.8045111e+00 -1.2835592e+01 -3.2874405e+00
  4.5898991e+00 -2.0793319e+00 -1.2859222e+01 -2.8644528e+00
 -1.1384367e+01  9.6795950e+00 -1.3498806e+01  1.6560444e+00
 -5.7952456e+00 -4.9564323e+00 -2.6022942e+00  8.8993341e-01
 -3.9529629e+00 -7.8336406e+00  1.3369578e+00 -3.7783821e+00
 -6.4204249e+00  2.5143642e+00 -6.0130577e+00 -3.1486621e+00
  3.6665554e+00  3.7460872e-03 -2.1474366e+00  4.8213072e+00
  7.0048606e-01  7.8488898e+00  5.5766425e+00  5.3207417e+00
  1.5166184e+00  1.5646908e-01 -8.3571076e-02  4.1303825e-01]",mandarin
"[-3.3968277e+02  1.0612255e+02  1.8383345e+01  3.7180756e+01
  2.3546240e+01  6.8266120e+00 -1.9530512e+01 -1.8254403e+00
 -6.1055821e-01  7.0973849e+00 -8.3831730e+00  2.2525010e+00
 -1.7739307e+01  5.5069572e-01 -4.9947009e+00 -4.9490666e+00
 -5.3937473e+00 -1.3656204e+00 -1.4663197e+00 -1.6321257e+00
 -1.3813633e+00 -1.0654231e+01 -3.1663907e+00  1.1777192e+00
 -9.0894079e+00  2.6073537e+00 -2.5525074e+00 -2.5457358e+00
  1.3480843e+00  9.3419129e-01  2.1930772e-01  2.2564635e+00
  4.9703054e+00  4.9902382e+00  4.1160488e+00  4.7723770e+00
 -2.0616533e-01 -9.5600003e-01 -1.0312701e-01 -3.8835186e-01]",mandarin
"[-3.1606311e+02  7.8815170e+01 -4.5107765e+00  3.2982094e+01
 -1.4339774e+00  1.9062159e+01 -1.0390239e+01  1.6252531e+01
 -5.3991184e+00 -1.1057806e+01 -2.2508682e+01 -7.1621852e+00
  2.0950315e+00 -1.9536322e+01  8.2667789e+00 -1.1933462e+01
 -6.7471004e-01  4.9829001e+00  1.5673526e-01 -9.7653210e-01
  4.5704025e-01  5.0502977e+00 -4.9456410e+00 -2.9874730e-01
 -3.6414609e+00 -1.8665160e+00 -4.0610733e+00  4.3024284e-01
 -5.4979405e+00 -6.7992616e+00 -4.9303722e+00 -3.1124103e+00
  1.4723564e+00 -2.0950296e+00  6.4118381e+00 -1.8684931e+00
 -2.2360504e+00 -4.2864332e+00 -4.3151164e+00  1.7783667e+00]",mandarin
"[-3.0855386e+02  9.8762497e+01 -1.1973377e+01  3.2900402e+01
  1.4948744e+01 -1.3308832e+01 -2.6368443e+01 -1.9160948e+01
 -1.8472109e+01 -5.2109604e+00 -8.8013096e+00 -2.9320412e+00
  3.0186361e-01  1.1730340e+01  4.6674359e-01 -2.9330142e+00
 -1.1340376e+01 -8.4918661e+00 -7.4905763e+00 -2.9456387e+00
 -6.4659638e+00  1.7388735e+00 -4.4437180e+00 -1.3349515e+00
 -9.7131002e-01 -5.2055655e+00 -3.5957322e-01 -4.1613541e+00
 -4.3506775e+00  1.3576292e+00 -2.2220147e+00 -2.5309095e+00
 -2.6861963e+00 -8.5987908e-01 -2.8587854e+00 -3.7351246e+00
 -1.5822695e+00 -4.5988145e+00 -4.2908854e+00 -2.5955322e+00]",mandarin
"[-303.4823       58.606796     11.47531      21.643295     -5.3988047
    8.7516985   -24.661304     14.748905    -12.2638855    14.822241
  -11.670587     18.70446     -11.991135      7.417078    -10.205752
    4.817392      1.4575477    -0.39393243   -3.4118006    -1.8046166
   -6.871355      1.718586     -5.384307      0.6666367    -1.6365391
    1.9422189    -1.5196176     0.67276347   -4.9647455    -1.2371993
   -0.47283012    2.9305198     1.5733049     1.9169577     4.6992083
    2.0318384     6.351884      5.773485      6.1160784     7.0960946 ]",mandarin
"[-3.0049542e+02  8.7970482e+01 -1.5221016e+01  2.0193043e+01
 -8.1566010e+00  4.8554978e+00  1.1241679e+00 -3.7666631e+00
  4.4314013e+00 -1.5933846e+00 -2.3289770e-01  8.5203781e+00
 -6.8397150e+00  9.8474741e+00 -7.4632549e+00  5.2364874e+00
 -9.8677187e+00  3.8006477e+00 -8.5818968e+00  1.7267965e+00
 -9.6777725e+00 -5.4535327e+00 -4.9190364e+00 -1.1479781e+00
 -3.6381176e+00 -5.5317557e-01 -6.2220168e+00 -1.2079245e+00
 -4.1542339e+00 -3.0767958e+00  7.7271938e-01 -2.3280108e-01
  2.7477610e+00  2.6060603e+00  2.9142814e-02 -1.9078779e+00
 -5.1228585e+00  1.0975212e+00 -3.1460686e+00 -6.7196590e-01]",mandarin
"[-3.41242279e+02  9.16882477e+01  2.17456036e+01  2.76654949e+01
  1.76127644e+01  1.34476080e+01  1.35590525e+01  1.42535763e+01
 -8.34431201e-02  1.16293125e+01  1.76588523e+00  5.12782288e+00
  6.79492807e+00  8.35739803e+00 -3.40963125e+00 -7.35305175e-02
  1.33129466e+00  1.60409927e+00 -1.91327548e+00  9.53950405e+00
  2.81994414e+00  1.05355628e-01  2.88837433e-01  1.01571584e+00
 -9.45533738e-02  2.87627196e+00  3.00010300e+00  7.47066885e-02
  4.68029547e+00  7.14758921e+00  4.58857250e+00  3.71468592e+00
  4.29270315e+00  3.92025781e+00 -2.56417203e+00  3.00893188e-02
  9.84908640e-02  8.97381961e-01  2.04469967e+00 -1.82756555e+00]",mandarin
"[-4.13749176e+02  6.50592499e+01 -3.47192264e+00  3.79466271e+00
 -3.94631157e+01 -1.19696960e+01 -1.14824915e+01 -1.74297771e+01
 -8.08482361e+00 -7.03928375e+00 -7.98882961e+00 -5.92586899e+00
 -8.72107124e+00 -4.17049599e+00 -8.40606785e+00 -5.39275122e+00
 -3.19176126e+00 -6.53524590e+00 -4.07222128e+00 -4.87534428e+00
 -3.84660435e+00 -4.39858675e+00 -4.84599686e+00 -2.23664069e+00
 -3.56911469e+00  3.55466962e-01  3.43330503e+00  3.82526088e+00
  6.29538536e+00  6.20784044e+00  4.69886541e+00  4.57387972e+00
 -3.25764894e-01 -2.34126568e-01  1.59548843e+00 -1.70998916e-01
  4.05400127e-01  8.22966695e-01 -3.21948946e-01 -3.88710976e-01]",mandarin
"[-3.2292511e+02  1.3459084e+02  1.4872538e+01  4.4124542e+01
  4.1395545e+00 -3.7913072e+00  7.5652204e+00  2.1779065e+00
 -9.0714951e+00  3.7542157e+00 -1.4496748e+01  3.8865614e+00
 -4.4188237e+00 -3.9239388e+00  2.0186317e+00  6.3607702e+00
 -7.3348927e+00  6.2245898e+00 -3.3538983e+00  2.1569099e+00
 -7.9147677e+00 -5.8324699e+00  8.3715647e-01 -5.2586956e+00
 -1.5932715e+00 -2.6949024e+00 -3.3126967e+00  8.5446894e-01
 -2.2852512e-01 -3.5609248e+00  9.2417121e-01 -1.4476719e+00
 -2.7479851e+00  1.8377565e+00 -3.5290551e+00 -2.6254475e+00
 -9.0675443e-02 -2.4631889e+00  6.9188461e-02 -1.3341199e+00]",mandarin
"[-3.4725555e+02  9.2249443e+01 -6.7302785e+00  2.8498352e+01
  1.2109642e+01  1.3363523e+00  1.5560188e+00 -8.0000515e+00
 -1.9405643e+01  8.5052099e+00 -1.0482916e+00  2.1972132e+00
  9.6689975e-01  7.1935821e+00 -4.1762844e-01 -1.4167249e-01
 -7.9969821e+00  2.0355127e+00 -4.7296252e+00  8.9368224e-01
 -4.9329977e+00  6.6376334e-01 -5.6324511e+00 -1.2500736e+00
 -1.7530730e+00  1.6241875e+00  1.1406853e-02  3.0792706e+00
  3.5668096e-01  1.4049566e-01 -1.4961360e+00  1.6865975e+00
 -2.6618195e+00  1.2592914e+00  6.6567314e-01  1.9341834e+00
 -8.5615374e-02  8.5251081e-01  3.3747891e-01 -3.9666882e+00]",mandarin
"[-3.3820163e+02  7.6855019e+01 -2.1386776e+01  1.3719412e+01
 -8.0452328e+00 -1.0588937e+01 -2.7021046e+01 -9.9790134e+00
 -1.8840202e+01 -5.2982874e+00 -1.4402140e+01 -9.1339058e-01
 -1.1334676e+01 -1.5287940e+01 -4.7677894e+00 -1.4199705e+01
 -1.2291426e+01 -6.7331266e-01 -1.2262801e+01 -3.7383549e+00
 -8.7022066e+00 -3.1919212e+00 -8.5887861e+00 -2.1058154e+00
 -1.4375212e+00 -1.6404603e+00 -1.2427337e+00 -3.8908634e-01
  1.7525449e+00  2.1301696e-01  2.2985892e+00  1.0871848e+00
  3.6573462e+00  2.7979832e+00  1.6796238e+00  4.2920852e+00
  2.4147301e+00  3.8777196e+00  1.4671245e+00 -2.0110857e-01]",mandarin
"[-4.3685144e+02  8.5113541e+01  1.0874429e+00  3.6193935e+01
 -9.5652761e+00 -7.4335012e+00 -1.2065670e+01 -1.1924786e+01
 -1.9996630e+00 -1.4538464e+01 -2.1609058e+01 -8.9232149e+00
 -1.3805994e+01 -2.2720222e-01 -6.2808676e+00 -9.0070076e+00
 -1.1573241e+01  1.9114863e+00 -1.1026329e+01 -2.9250276e+00
 -7.2636170e+00 -5.0724144e+00 -1.7871139e+00 -3.0640507e+00
  1.9487144e-01 -5.2832437e-01  3.6425680e-02 -1.2538605e+00
  1.2015654e+00 -6.3995469e-01  5.0756615e-01 -6.1294876e-02
 -6.4845210e-01  3.7883070e+00  1.8939267e+00  2.7506824e+00
  7.1268660e-01  1.7175292e+00 -2.6327386e+00 -1.3547162e+00]",mandarin
"[-319.49622      58.833458     -1.3887904    46.155724     -7.903316
    6.296998     -6.4887323     3.5147228   -13.269897      6.3132205
   -7.897577      4.698204     -5.9870152     4.6556478    -2.6896873
    3.6738796    -4.6802044     2.923902     -1.1356384    -0.50847834
   -2.0202568     1.5503927    -4.432994     -2.5186572    -2.2961285
   -2.9201224    -2.0076878     0.8659567    -2.872491     -2.241007
    1.041969     -1.2399164    -0.54805803   -1.6466686     1.5477351
   -1.5872073    -0.87196904   -1.5962428     0.37756452   -1.9715314 ]",mandarin
"[-3.37711426e+02  1.08642555e+02 -3.15810037e+00  2.74910831e+01
  3.13729024e+00 -1.58071268e+00 -2.20204353e+01 -9.27198219e+00
 -1.42880402e+01 -1.33313761e+01 -1.36639023e+01 -4.88844824e+00
  2.38252592e+00 -1.04185820e+01 -6.20285988e-01 -8.47153854e+00
 -1.26229582e+01 -1.07982168e+01 -1.13741827e+01 -3.15835309e+00
 -3.08200502e+00 -5.77303600e+00 -5.11739874e+00 -7.21980715e+00
 -1.49934971e+00 -1.66941619e+00 -1.91442168e+00 -1.62531149e+00
 -5.62809420e+00 -3.02403688e+00 -4.20854473e+00 -4.76936400e-01
 -6.10558093e-01 -1.64592844e-02  1.59190750e+00  3.26850057e+00
  4.15815687e+00 -2.43402901e-03 -2.97774196e-01  2.54091334e+00]",mandarin
"[-2.8842206e+02  1.5628595e+02 -2.4638700e+00  4.0700993e+01
 -1.3133635e+01  2.0110399e+01 -1.5954173e+01 -2.9646981e-01
 -6.4150896e+00 -9.6866827e+00 -1.8566996e+00 -6.9568825e+00
  1.9361459e+00 -6.0723958e+00 -1.7820841e-01 -4.0585251e+00
 -2.0601158e+00 -5.8951902e+00 -3.3840457e-01 -5.9749112e+00
 -1.1215792e+01 -2.9001837e+00 -2.9178236e+00  2.6989198e-01
 -1.7736862e+00 -3.6617305e+00 -3.5301611e+00 -1.1609269e+00
 -1.8716571e+00 -1.7667089e-01 -3.0418542e-01 -1.8780409e+00
 -5.7952487e-01 -5.9962034e-01 -3.1957235e+00 -3.8913801e+00
 -6.8849266e-01 -1.2229283e+00 -3.3830266e+00 -2.3323820e+00]",mandarin
"[-3.15981903e+02  1.16880646e+02  2.47888260e+01  3.42440529e+01
  1.61133747e+01  6.16186285e+00 -6.58322334e-01 -3.59371632e-01
 -9.81766129e+00 -6.84367180e+00 -6.06786728e+00 -5.87600589e-01
 -4.97851849e+00  3.46395802e+00 -4.99294567e+00 -1.68303406e+00
 -4.40641451e+00 -5.82979250e+00 -7.82486677e+00 -6.79740906e+00
 -5.84996510e+00 -3.59350395e+00 -2.29615831e+00 -5.63709784e+00
 -4.32969666e+00  2.96462345e+00 -3.90114760e+00 -3.80995989e+00
 -1.23055018e-01 -3.98765826e+00  5.26390493e-01  1.99164975e+00
 -1.12942708e+00  2.02325296e+00  2.42839479e+00  3.15874934e+00
  2.49163699e+00  3.92530107e+00  5.50784206e+00  5.07163382e+00]",polish
"[-2.70899475e+02  9.74453049e+01 -2.07166328e+01  3.64547272e+01
 -1.95971107e+01  4.06609488e+00 -2.84888458e+01 -6.33583498e+00
 -8.83076477e+00 -1.82180557e+01 -8.53374672e+00 -2.82868481e+00
  2.03640056e+00 -6.41633630e-01 -2.06002164e+00 -1.44366064e+01
 -4.60488415e+00 -7.80264711e+00 -2.59033650e-01 -5.05927277e+00
 -4.40582609e+00 -1.89931309e+00 -6.12838936e+00  2.52803326e+00
 -3.71658254e+00 -1.05226405e-01 -9.16691720e-01  1.57996893e+00
  2.73625374e+00  1.52568972e+00  8.28102016e+00  5.53157616e+00
  4.61183929e+00  6.20916796e+00  2.72637630e+00  1.89565927e-01
 -1.31591153e+00 -1.07609308e+00 -1.39368474e-01 -9.18818712e-01]",polish
